Transaction_ID,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Total_Amount,Profit,Sales_Date,Order_Date,Shipping_Date,Payment_Method,Sales_Channel,City,State,Region
T03944,C5380,unknown value,P101,Dictionary,Books,6,32549.97,9349.85,185949.97,28678.59,2024-08-23,2024-08-23,2024-08-30,Debit Card,Offline,Kayleefurt,North Carolina,West
T03945,C6247,Karina Garcia,P731,Notebook,Books,4,43597.3,11742.91,162646.29,28860.91,2025-10-07,2025-10-07,2025-10-09,Debit Card,Online,Quinnfurt,Louisiana,East
T03946,C6261,David Tran,P735,Shoes,Clothing,5,45513.01,195.68,227369.37,17229.9,2025-04-16,2025-04-16,2025-04-18,Unknown,Online,Lawsonchester,Wisconsin,East
T03947,C2916,Harold Rosales,P135,Mouse,Electronics,8,41601.67,7277.3,325536.06,53798.49,2024-11-05,2024-11-05,2024-11-06,Upi,Offline,Campbellmouth,Michigan,East
T03948,C1106,Gregory Bradford,P808,Dictionary,Books,2,49556.88,10271.63,88842.13,9044.22,2024-08-27,2024-08-27,2024-09-03,Credit Card,Online,Kristenberg,Georgia,East
T03949,C5308,Jose Campbell,P777,Table,Home,6,14390.3,0.58,86341.22,7237.85,2024-12-04,2024-12-04,2024-12-10,Net Banking,Offline,West Christopher,Massachusetts,South
T03950,C3593,Reginald Wilson,P294,Shoes,Clothing,2,23421.13,3407.48,43434.78,2484.89,2024-05-03,2024-05-03,2024-05-09,Debit Card,Offline,West Steven,Arizona,West
T03951,C6452,Andrew Baxter,P601,T-Shirt,Clothing,1,16829.51,3231.77,13597.74,3065.34,2024-02-28,2024-02-28,2024-03-06,Credit Card,Offline,Lake Sonia,Iowa,East
T03952,C4164,John Jacobs,P961,Hoodie,Clothing,5,44124.08,4699.62,215920.78,27293.21,2024-05-01,2024-05-01,2024-05-07,Debit Card,Online,Miguelshire,Minnesota,West
T03953,C9827,Karen Garrison,P295,Headphones,Electronics,4,25741.96,7080.54,95887.3,16606.05,2024-10-19,2024-10-19,2024-10-20,Net Banking,Offline,Brianview,Georgia,South
T03954,C5632,Patricia Thompson,P697,Comics,Books,4,16443.82,1294.59,64480.69,9540.91,2024-12-17,2024-12-17,2024-12-22,Net Banking,Offline,Nicolefort,South Carolina,East
T03955,C2040,David Wright,P761,Novel,Books,3,29950.73,8437.27,81414.92,14551.86,2024-06-26,2024-06-26,2024-06-30,Credit Card,Online,North Todd,Indiana,East
T03956,C9646,Anne Lane,P404,Shoes,Clothing,1,20114.71,4199.77,15914.94,1692.8,2025-05-25,2025-05-25,2025-05-27,Debit Card,Online,Hermanbury,California,East
T03957,C2747,Ryan Tucker,P383,Dictionary,Books,4,2691.07,280.42,10483.86,752.09,2024-09-11,2024-09-11,2024-09-16,Cash,Offline,West Josephside,Oklahoma,North
T03958,C8172,Jose Roberts,P123,Dictionary,Books,6,33301.97,5845.15,193966.67,25740.81,2024-07-15,2024-07-15,2024-07-16,Net Banking,Offline,unkown column,Massachusetts,North
T03959,C8054,Melissa Scott,P456,Shoes,Clothing,2,28544.19,5706.93,51381.45,3682.49,2024-12-24,2024-12-24,2024-12-26,Cash,Online,Haynesbury,Michigan,South
T03960,C6770,Tyler Aguilar,P588,Hoodie,Clothing,1,8312.02,437.01,7875.01,1599.47,2024-10-09,2024-10-09,2024-10-13,Cash,Online,East Lisafurt,Connecticut,North
T03961,C4543,Larry Mitchell,P116,Dictionary,Books,7,49085.82,6502.85,337097.89,64606.75,2025-02-09,2025-02-09,2025-02-15,Debit Card,Offline,West Joshua,Illinois,North
T03962,C6646,Dominique Andrews,P501,Hoodie,Clothing,2,11499.56,2573.86,20425.26,4281.62,2025-01-18,2025-01-18,2025-01-23,Upi,Online,Marcfort,New Hampshire,North
T03963,C3666,Amanda Campbell,P145,Laptop,Electronics,10,43449.98,2575.12,431924.68,36652.05,2024-07-03,2024-07-03,2024-07-08,Net Banking,Offline,Johnsonport,Colorado,West
T03964,C2422,Jennifer Watson,P896,Novel,Books,3,44619.61,6605.21,127253.62,15068.28,2025-03-28,2025-03-28,2025-03-29,Upi,Offline,Campbellfurt,Nebraska,East
T03965,C8510,John Daniels,P544,Shoes,Clothing,1,36735.12,9967.3,26767.82,5554.74,2024-12-09,2024-12-09,2024-12-15,Upi,Offline,Johnsonstad,Kentucky,North
T03966,C5010,Jennifer Peterson,P349,Headphones,Electronics,5,40736.27,4185.64,199495.71,26067.83,2025-08-03,2025-08-03,2025-08-06,Cash,Offline,North Jill,Texas,West
T03967,C8004,Ralph Myers,P286,Headphones,Electronics,4,47694.54,8947.51,181830.65,21076.35,2025-07-26,2025-07-26,2025-07-31,Debit Card,Online,Davisburgh,Montana,North
T03968,C5445,Jennifer Carter,P667,Jacket,Clothing,9,16306.21,4036.37,142719.52,23818.83,2024-12-31,2024-12-31,2025-01-04,Debit Card,Offline,New Ashley,Nevada,West
T03969,C3768,Kenneth Davis,P179,Novel,Books,9,33536.48,8491.64,293336.68,36140.04,2025-10-12,2025-10-12,2025-10-18,Cash,Offline,Baileybury,Massachusetts,South
T03970,C5302,Krista Byrd,P957,Laptop,Electronics,7,44260.61,12243.51,297580.76,26991.61,2024-12-15,2024-12-15,2024-12-18,Credit Card,Online,Fernandezville,Georgia,West
T03971,C2328,Melanie Richardson,P788,Lamp,Home,10,36996.22,6513.12,363449.08,41845.76,2025-07-24,2025-07-24,2025-07-31,Unknown,Offline,Kellyton,Massachusetts,North
T03972,C7322,Colton Patel,P333,T-Shirt,Clothing,6,3247.94,646.16,18841.48,2426.34,2025-01-05,2025-01-05,2025-01-08,Cash,Online,unkown column,Florida,South
T03973,C1349,unknown value,P530,Dictionary,Books,6,10055.41,1597.75,58734.71,8970.97,2024-06-28,2024-06-28,2024-07-03,Upi,Online,North Jessica,Mississippi,North
T03974,C2900,Shannon Hernandez,P758,Dictionary,Books,3,15580.48,3428.26,43313.18,8701.2,2025-06-02,2025-06-02,2025-06-04,Debit Card,Offline,Nelsonton,Tennessee,South
T03975,C4978,Nancy Lopez,P613,Magazine,Books,2,17762.95,419.99,35105.91,3444.79,2024-12-04,2024-12-04,2024-12-09,Cash,Offline,New Barbaraburgh,California,East
T03976,C8111,Jesse Ibarra,P515,Dictionary,Books,2,43115.39,541.32,85689.46,7038.03,2025-06-04,2025-06-04,2025-06-07,Cash,Online,North Brandon,Arkansas,North
T03977,C7766,Joseph Diaz,P482,Novel,Books,8,11722.53,2681.2,91099.04,18996.09,2025-05-25,2025-05-25,2025-05-31,Debit Card,Online,Lake Ariana,Washington,West
T03978,C6747,John Joyce,P332,Table,Home,1,42247.1,5949.94,36297.16,7723.72,2025-02-20,2025-02-20,2025-02-26,Cash,Online,Martinezborough,Rhode Island,North
T03979,C1757,Thomas Long,P236,Keyboard,Electronics,7,35704.28,10694.99,239234.97,44111.45,2025-04-23,2025-04-23,2025-04-30,Debit Card,Online,Alvarezport,West Virginia,South
T03980,C4870,Michelle Diaz,P806,Keyboard,Electronics,3,27113.66,5970.67,75370.31,15523.61,2024-02-28,2024-02-28,2024-03-05,Cash,Online,New Vickie,Ohio,West
T03981,C6074,Jamie Harris,P976,Headphones,Electronics,9,49902.87,9905.94,439219.89,40159.45,2025-02-05,2025-02-05,2025-02-10,Credit Card,Online,East Paulaburgh,Maryland,North
T03982,C5419,Krystal Jackson,P871,Jeans,Clothing,8,45532.21,11036.36,353221.32,57572.87,2024-01-26,2024-01-26,2024-02-02,Debit Card,Online,West Michael,Ohio,South
T03983,C7389,Glen Wallace,P973,Curtains,Home,1,33059.18,6900.57,26158.61,5748.61,2024-01-13,2024-01-13,2024-01-14,Upi,Offline,North Christopherview,New Mexico,East
T03985,C7765,Richard Phelps,P773,Chair,Home,5,40753.64,5678.65,198089.55,27220.55,2024-08-02,2024-08-02,2024-08-03,Credit Card,Online,West Julieside,Florida,North
T03986,C7698,Alexa Dillon,P944,Shoes,Clothing,8,42454.13,7722.23,331910.81,25879.99,2025-05-25,2025-05-25,2025-05-29,Net Banking,Offline,Kingchester,North Carolina,South
T03987,C9118,Kristie Anderson,P318,Lamp,Home,2,2068.86,0.47,4137.25,1009.14,2025-06-15,2025-06-15,2025-06-18,Upi,Offline,Clarkbury,Maryland,West
T03988,C2358,Tommy Garcia,P380,Novel,Books,5,30258.51,1434.89,149857.66,25282.54,2025-01-27,2025-01-27,2025-01-28,Debit Card,Online,Palmermouth,North Dakota,East
T03989,C3094,Kevin Armstrong,P278,Magazine,Books,7,9685.01,1231.4,66563.67,12056.3,2025-12-15,2025-12-15,2025-12-20,Debit Card,Online,unkown column,Maryland,North
T03990,C4624,Kimberly Clarke,P271,Table,Home,5,35040.33,6013.24,169188.41,39216.71,2025-09-24,2025-09-24,2025-09-30,Unknown,Offline,Johnport,Alaska,East
T03991,C2478,Jennifer Williamson,P903,Monitor,Electronics,8,20455.19,6118.92,157522.6,32529.46,2025-08-22,2025-08-22,2025-08-24,Net Banking,Offline,West Jonathanburgh,Colorado,West
T03992,C8333,Matthew Young,P653,Comics,Books,2,5692.04,245.89,11138.19,2052.8,2025-10-15,2025-10-15,2025-10-20,Credit Card,Online,East Stevenfort,Michigan,West
T03993,C1885,Christopher Dickerson,P472,Shoes,Clothing,3,47612.32,3264.63,139572.33,15073.57,2024-01-18,2024-01-18,2024-01-24,Net Banking,Offline,Rosaleston,Washington,West
T03994,C1857,Caitlin Martin,P226,Headphones,Electronics,10,28303.47,3512.45,279522.25,41391.68,2025-07-07,2025-07-07,2025-07-08,Unknown,Offline,South Kimberlyfort,New Mexico,South
T03995,C6252,Mr. Christopher Fields Jr.,P590,Table,Home,2,2579.18,82.34,5076.02,297.33,2024-03-30,2024-03-30,2024-04-03,Net Banking,Online,Marshallstad,Delaware,South
T03996,C8104,Oscar Harris,P509,Laptop,Electronics,3,6973.23,560.83,20358.86,4234.58,2025-11-22,2025-11-22,2025-11-29,Upi,Offline,North Dawnhaven,Oregon,South
T03997,C5647,Holly Rice,P110,Magazine,Books,7,4493.74,934.77,30521.41,3760.95,2025-03-14,2025-03-14,2025-03-18,Cash,Offline,East Lisahaven,California,East
T03998,C5120,unknown value,P637,Shoes,Clothing,4,3454.83,512.37,13306.95,1343.1,2025-06-13,2025-06-13,2025-06-15,Debit Card,Online,Phillipstown,Idaho,North
T03999,C5296,Donald Stephens,P901,Dictionary,Books,6,19889.07,828.02,118506.4,9457.67,2025-11-29,2025-11-29,2025-12-02,Cash,Offline,New Tyler,Massachusetts,West
T04000,C6401,Angela Shannon,P209,Laptop,Electronics,3,38884.82,7151.01,109503.45,19030.77,2025-06-05,2025-06-05,2025-06-07,Net Banking,Offline,East Alyssa,Michigan,West
T04001,C3523,Alexis Cowan,P235,Novel,Books,4,32826.72,4340.61,126966.27,15455.73,2024-01-07,2024-01-07,2024-01-13,Cash,Online,Jacksonton,New Mexico,East
T04002,C7018,Matthew Roberts,P797,Keyboard,Electronics,7,20333.36,455.43,141878.09,31308.84,2024-10-25,2024-10-25,2024-10-26,Cash,Online,East Karenview,Indiana,East
T04003,C9878,Christopher Compton,P549,Curtains,Home,9,47435.98,12140.65,414783.17,77622.66,2024-01-05,2024-01-05,2024-01-07,Debit Card,Online,Lake Paulport,New Mexico,West
T04004,C4013,Eric Anderson,P227,Jeans,Clothing,1,11190.42,2238.33,8952.09,831.93,2025-02-22,2025-02-22,2025-02-25,Credit Card,Online,West Sarah,Missouri,North
T04005,C9157,Christian Glover,P578,Curtains,Home,10,17811.91,4129.79,173989.31,12559.96,2024-11-24,2024-11-24,2024-11-25,Debit Card,Online,Lake Tiffanymouth,North Carolina,West
T04006,C7015,Elizabeth Bennett,P326,Sofa,Home,4,36706.92,8467.74,138359.94,20087.5,2024-02-21,2024-02-21,2024-02-26,Debit Card,Online,Tiffanyview,Nebraska,North
T04007,C1188,Ronald Hunter,P440,Table,Home,4,41058.06,4269.28,159962.96,13636.9,2025-08-02,2025-08-02,2025-08-09,Debit Card,Offline,West Michaelstad,South Dakota,East
T04008,C8952,Jesse Lewis,P616,Magazine,Books,8,36663.96,10383.26,282928.42,52258.27,2024-08-10,2024-08-10,2024-08-14,Debit Card,Online,Booneburgh,Oklahoma,North
T04009,C7593,Victoria Ortega,P840,Sofa,Home,7,22321.18,3472.77,152775.49,34312.82,2025-04-28,2025-04-28,2025-04-29,Credit Card,Online,East Rodneymouth,Delaware,South
T04010,C5033,Hannah Turner,P467,Sofa,Home,1,17633.01,1917.35,15715.66,2112.33,2025-02-08,2025-02-08,2025-02-09,Debit Card,Offline,unkown column,Nebraska,East
T04011,C4672,Anita Garcia,P411,Magazine,Books,1,45335.06,12858.06,32477.0,4406.13,2025-02-02,2025-02-02,2025-02-09,Upi,Online,Lake Elizabethtown,New Jersey,East
T04012,C4548,Robert Davis,P444,Jeans,Clothing,9,24382.6,4641.52,214801.88,20904.64,2025-06-08,2025-06-08,2025-06-10,Upi,Offline,South Austinfort,Ohio,North
T04013,C1957,Kathleen Wiley,P519,Chair,Home,1,28308.94,7852.46,20456.48,4105.9,2024-09-12,2024-09-12,2024-09-13,Net Banking,Online,East Deborahborough,New Jersey,North
T04014,C2536,Emma Shepherd,P128,Laptop,Electronics,2,30726.73,2631.37,58822.09,5486.95,2024-11-02,2024-11-02,2024-11-06,Credit Card,Online,Thomasfort,Ohio,North
T04015,C2329,Krystal Rowland,P376,Magazine,Books,1,37243.01,11042.66,26200.35,2392.39,2024-12-22,2024-12-22,2024-12-23,Debit Card,Offline,WEST MARY,Georgia,North
T04016,C1748,Andrea Curry,P270,Table,Home,2,9703.69,713.14,18694.24,3608.82,2025-09-26,2025-09-26,2025-09-27,Cash,Offline,West William,Kansas,West
T04017,C2472,Judith Rowland,P193,Hoodie,Clothing,8,34690.51,9210.27,268313.81,40954.81,2024-03-24,2024-03-24,2024-03-31,Debit Card,Offline,Youngchester,Florida,South
T04018,C7692,Amanda Lee,P850,Lamp,Home,3,874.45,14.78,2608.57,502.35,2024-11-17,2024-11-17,2024-11-21,Upi,Offline,Perryton,Utah,South
T04019,C4442,Robert Sweeney,P785,Dictionary,Books,10,44103.26,2071.18,438961.42,60641.39,2024-02-11,2024-02-11,2024-02-17,Credit Card,Online,West Codymouth,Pennsylvania,West
T04020,C9610,Michael James,P321,Dictionary,Books,6,46408.99,6465.8,271988.14,26627.32,2025-12-22,2025-12-22,2025-12-23,Cash,Offline,Lake Michael,North Carolina,West
T04021,C5356,Jamie Lopez,P290,Novel,Books,8,36403.66,1557.77,289671.51,24532.8,2025-04-25,2025-04-25,2025-04-27,Debit Card,Online,Joshuaville,Oregon,North
T04022,C7786,William Nielsen,P460,Jacket,Clothing,10,36471.66,9304.2,355412.4,46546.96,2025-04-19,2025-04-19,2025-04-26,Debit Card,Online,Nguyenton,Illinois,West
T04023,C9636,Jesse Riley,P556,Jacket,Clothing,7,36646.85,10750.77,245777.18,46845.04,2025-05-05,2025-05-05,2025-05-12,Debit Card,Online,Port Kevin,Utah,South
T04024,C4505,Michael Lee,P216,Lamp,Home,5,16686.87,2298.76,81135.59,7191.66,2024-08-07,2024-08-07,2024-08-08,Unknown,Offline,Ricechester,Hawaii,North
T04025,C6268,Timothy Warren,P755,T-Shirt,Clothing,3,45307.66,2295.32,133627.66,29248.25,2024-10-17,2024-10-17,2024-10-18,Cash,Online,Lake Joannashire,Tennessee,South
T04026,C7640,Maria Moore,P122,T-Shirt,Clothing,1,31664.99,2583.35,29081.64,6911.62,2024-10-11,2024-10-11,2024-10-12,Cash,Offline,West Michelle,New Mexico,North
T04027,C7037,Elizabeth Mason,P720,Chair,Home,2,34100.57,8519.53,59681.61,5105.17,2025-05-06,2025-05-06,2025-05-13,Net Banking,Offline,East Joshuaview,Delaware,West
T04028,C9902,John Brown MD,P312,Novel,Books,7,20277.95,1886.71,140058.94,14109.0,2025-11-11,2025-11-11,2025-11-18,Cash,Online,Shanemouth,Missouri,West
T04029,C5624,Cindy Harrell,P677,Chair,Home,6,24285.91,1016.57,144698.89,10167.77,2024-09-05,2024-09-05,2024-09-09,Net Banking,Online,Wellsview,Rhode Island,North
T04030,C8355,Cynthia Carroll,P395,Novel,Books,2,2063.22,248.18,3878.26,333.6,2024-09-22,2024-09-22,2024-09-28,Credit Card,Offline,Morganside,Michigan,East
T04031,C1490,Kimberly Fisher,P636,Shoes,Clothing,7,21138.17,4634.08,143333.11,17141.47,2024-06-01,2024-06-01,2024-06-07,Credit Card,Offline,Joshuaton,Florida,North
T04032,C6127,Stacey Scott,P688,Jeans,Clothing,2,4697.92,258.03,9137.81,1556.63,2025-02-04,2025-02-04,2025-02-09,Credit Card,Offline,Wilsonfurt,Louisiana,East
T04033,C2419,Keith Keith,P371,Mouse,Electronics,6,17854.73,454.13,106674.25,11756.22,2024-04-22,2024-04-22,2024-04-26,Cash,Offline,Lake Jennifer,Virginia,West
T04034,C1178,Mary Duncan,P379,T-Shirt,Clothing,7,2704.21,60.09,18869.38,3636.14,2024-11-16,2024-11-16,2024-11-23,Credit Card,Online,West Jenny,Pennsylvania,North
T04035,C8829,Shannon Sanchez,P715,Novel,Books,9,6475.06,1335.6,56939.94,8326.61,2024-09-29,2024-09-29,2024-10-02,Cash,Online,Richardberg,Virginia,West
T04036,C3219,Donna Ramirez,P163,unknown column,Electronics,4,14911.8,3977.14,55670.06,7064.83,2024-08-17,2024-08-17,2024-08-19,Upi,Offline,SIMPSONPORT,Nevada,East
T04037,C3776,Tyler Garcia,P208,Jacket,Clothing,2,27443.31,689.64,54196.98,8789.14,2024-05-08,2024-05-08,2024-05-09,Credit Card,Offline,WILLIAMVIEW,Montana,East
T04038,C9527,Walter Mason,P140,Comics,Books,3,3343.04,63.62,9965.5,1811.03,2024-11-22,2024-11-22,2024-11-25,Debit Card,Offline,New Brad,Washington,South
T04039,C9485,Alexis Collins,P828,Lamp,Home,6,10856.21,431.67,64705.59,4879.04,2025-05-22,2025-05-22,2025-05-28,Cash,Online,unkown column,Maryland,East
T04040,C1702,Laura Kirby,P939,Laptop,Electronics,10,11911.06,1928.59,117182.01,10028.39,2025-08-22,2025-08-22,2025-08-24,Cash,Online,CALEBMOUTH,Delaware,South
T04041,C5278,John Moran,P344,Lamp,Home,4,45448.37,10241.07,171552.41,23135.54,2025-11-16,2025-11-16,2025-11-23,Cash,Online,Davidton,South Dakota,South
T04042,C2588,Chelsea Jones,P412,Dictionary,Books,10,38621.3,3695.22,382517.78,88005.78,2025-12-25,2025-12-25,2025-12-29,Cash,Online,Briannachester,Louisiana,West
T04043,C7771,Sandra Chapman,P335,Notebook,Books,4,33396.29,8999.75,124585.41,12069.7,2024-11-21,2024-11-21,2024-11-28,Debit Card,Offline,Strongside,Massachusetts,North
T04044,C4023,Jeremy Fowler,P709,Magazine,Books,8,42649.32,2185.83,339008.73,39151.55,2025-04-15,2025-04-15,2025-04-16,Upi,Online,Kimberlymouth,New Hampshire,North
T04045,C7519,Jonathan Knox,P717,T-Shirt,Clothing,3,15530.95,1612.09,44980.76,10600.19,2024-03-18,2024-03-18,2024-03-22,Unknown,Offline,West Kimberlyberg,North Dakota,South
T04046,C2448,Karen Rodriguez,P652,Jeans,Clothing,2,1251.27,232.07,2270.47,469.77,2025-09-05,2025-09-05,2025-09-06,Debit Card,Online,Seanview,Maine,North
T04047,C2406,Sandra Sullivan,P611,Notebook,Books,4,18293.68,438.59,72736.13,14854.76,2024-08-08,2024-08-08,2024-08-10,Net Banking,Offline,East Amberfort,South Dakota,East
T04048,C6720,Lori Miller,P493,Jacket,Clothing,7,31623.56,1438.48,219926.44,33045.1,2025-10-04,2025-10-04,2025-10-09,Upi,Online,New Williamport,New Hampshire,West
T04049,C7433,Joseph Walton,P193,Laptop,Electronics,10,7754.3,1704.51,75838.49,13244.57,2024-04-14,2024-04-14,2024-04-20,Debit Card,Offline,Port Michael,Michigan,South
T04050,C7882,Kurt Curtis,P962,Hoodie,Clothing,10,20826.47,1157.15,207107.55,13435.4,2025-05-18,2025-05-18,2025-05-19,Debit Card,Offline,Jacksonbury,Washington,North
T04051,C8771,Ronald Church,P122,Comics,Books,10,25059.28,6559.48,244033.32,22843.53,2024-11-14,2024-11-14,2024-11-17,Upi,Offline,Myershaven,North Dakota,East
T04052,C5970,Stacey Espinoza,P143,Headphones,Electronics,9,33236.26,4822.65,294303.69,33479.4,2024-10-14,2024-10-14,2024-10-18,Upi,Offline,unkown column,Louisiana,South
T04053,C6958,Patricia Archer,P499,Keyboard,Electronics,4,24598.25,6673.04,91719.96,11184.94,2024-05-13,2024-05-13,2024-05-19,Debit Card,Online,Reeveschester,California,North
T04054,C9462,Travis Mason,P981,Lamp,Home,1,29344.4,2783.52,26560.88,3908.76,2025-05-13,2025-05-13,2025-05-15,Credit Card,Offline,East Amanda,Nebraska,South
T04055,C3143,Madison Villarreal,P156,Jacket,Clothing,10,33204.7,9646.92,322400.08,38012.54,2024-07-10,2024-07-10,2024-07-12,Upi,Online,Mccoybury,Michigan,North
T04056,C9090,Tyler Hicks,P527,Keyboard,Electronics,8,11694.25,1396.95,92157.05,20195.07,2025-01-07,2025-01-07,2025-01-11,Cash,Offline,Heatherburgh,Arkansas,West
T04057,C8116,Mr. George Keith MD,P335,Shoes,Clothing,8,1105.81,259.26,8587.22,2104.47,2024-11-11,2024-11-11,2024-11-18,Debit Card,Online,Woodborough,Montana,East
T04058,C6625,Roger Brown,P476,Magazine,Books,10,38297.65,11031.14,371945.36,70399.41,2024-08-07,2024-08-07,2024-08-11,Net Banking,Offline,East Robert,Alabama,South
T04059,C9347,Kristine Smith,P127,Laptop,Electronics,2,43974.93,11038.9,76910.96,9769.46,2024-08-26,2024-08-26,2024-08-31,Debit Card,Offline,Turnerside,Wisconsin,North
T04060,C1413,Kelly Roberts,P957,Novel,Books,1,31228.99,5875.62,25353.37,2095.54,2024-03-22,2024-03-22,2024-03-25,Debit Card,Offline,Thomasborough,Delaware,West
T04061,C2826,Connie Webb,P608,Lamp,Home,7,1984.33,6.38,13883.93,2334.98,2025-09-14,2025-09-14,2025-09-21,Net Banking,Online,Hughesmouth,Ohio,West
T04062,C8010,Dr. Christopher Carr,P599,Mouse,Electronics,2,43958.63,11102.87,76814.39,7708.39,2025-08-11,2025-08-11,2025-08-13,Net Banking,Online,West Andreamouth,Connecticut,North
T04063,C1046,Kathleen Ramos,P999,Dictionary,Books,10,40383.78,11859.36,391978.44,73058.84,2024-08-05,2024-08-05,2024-08-07,Credit Card,Online,New Austinville,California,South
T04064,C8803,Stacy Murray,P406,Monitor,Electronics,8,44086.37,365.68,352325.28,23910.25,2024-04-03,2024-04-03,2024-04-10,Upi,Online,New Crystaltown,Texas,North
T04065,C1402,Alexandra Bray,P251,Keyboard,Electronics,2,24160.23,1.83,48318.63,7490.98,2025-04-21,2025-04-21,2025-04-24,Upi,Online,Glennmouth,Idaho,South
T04066,C2406,Kelsey Ford,P750,Mouse,Electronics,4,19642.03,5383.98,73184.14,12506.25,2024-01-20,2024-01-20,2024-01-27,Cash,Offline,New Laurenborough,Idaho,North
T04067,C8209,Taylor Taylor,P702,Hoodie,Clothing,1,33286.83,3244.65,30042.18,2531.63,2025-01-21,2025-01-21,2025-01-22,Debit Card,Offline,NAN,Maryland,South
T04068,C4129,Mrs. Megan Webb,P580,Lamp,Home,6,30336.5,5962.89,176056.11,41855.07,2024-10-29,2024-10-29,2024-11-01,Credit Card,Offline,unkown column,North Carolina,North
T04069,C4015,Alicia Ortiz,P235,Sofa,Home,5,7849.26,1104.58,38141.72,9479.42,2024-11-05,2024-11-05,2024-11-08,Net Banking,Offline,Karenhaven,Maryland,West
T04070,C5343,Joseph Gilbert,P231,Jeans,Clothing,5,6560.16,1686.55,31114.25,6292.79,2025-01-21,2025-01-21,2025-01-28,Cash,Offline,Kimside,Georgia,West
T04072,C5898,Amanda Rodriguez,P973,Table,Home,6,2846.11,852.64,16224.02,3420.99,2025-05-29,2025-05-29,2025-05-31,Unknown,Offline,Rosshaven,New Hampshire,West
T04073,C9623,Mark Santana,P311,Comics,Books,8,42359.39,10557.35,328317.77,32214.26,2024-08-27,2024-08-27,2024-09-02,Credit Card,Offline,Christineton,New York,North
T04074,C5460,Tracy Valdez,P197,Keyboard,Electronics,2,1896.55,374.92,3418.18,514.67,2024-11-08,2024-11-08,2024-11-11,Credit Card,Online,Robertsport,Hawaii,North
T04075,C3715,Alexis Snyder,P208,Hoodie,Clothing,1,6591.28,134.25,6457.03,361.72,2025-12-13,2025-12-13,2025-12-19,Credit Card,Online,Clayshire,Minnesota,South
